src_ip,dst_ip,protocol,src_port,dst_port,packet_count,flow_duration,timestamp,packet_length_mean,packet_length_std,packet_length_min,packet_length_max,payload_length_mean,payload_length_total,ttl_mean,tcp_flags_sum,tcp_window_size_mean,tcp_window_size_std,prediction
10.10.10.30,10.10.10.10,6,51587,102,4,9.336035966873169,2015-10-20 15:42:15.295293,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
10.10.10.30,10.10.10.10,6,51588,102,4,8.21318006515503,2015-10-20 15:42:16.418628,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
10.10.10.30,10.10.10.10,6,51589,102,4,7.3231871128082275,2015-10-20 15:42:17.307432,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
10.10.10.30,10.10.10.10,6,51590,102,4,6.1998960971832275,2015-10-20 15:42:18.430948,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
10.10.10.30,10.10.10.10,6,51591,102,4,5.311224937438965,2015-10-20 15:42:19.320168,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
10.10.10.30,10.10.10.10,6,51592,102,4,4.188078165054321,2015-10-20 15:42:20.443421,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
10.10.10.30,10.10.10.10,6,51593,102,4,3.298092842102051,2015-10-20 15:42:21.332596,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
192.168.89.2,8.8.8.8,17,27561,53,1,0.0,2015-10-20 15:42:22.035881,69.0,0.0,69,69,27.0,27,64.0,,,,Benign
10.10.10.30,10.10.10.10,6,51594,102,4,2.1750729084014893,2015-10-20 15:42:22.455688,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
10.10.10.30,10.10.10.10,6,51595,102,4,1.2852449417114258,2015-10-20 15:42:23.345087,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
10.10.10.30,10.10.10.10,6,51596,102,4,0.16304397583007812,2015-10-20 15:42:24.468285,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
10.10.10.30,10.10.10.10,6,51597,102,6,49.369133949279785,2015-10-20 15:42:25.356848,61.0,2.23606797749979,60,66,0.16666666666666666,1,95.33333333333333,88.0,25509.333333333332,27539.442227870597,Benign
10.10.10.30,10.10.10.10,6,51598,102,13,65.72685217857361,2015-10-20 15:42:26.479941,60.46153846153846,1.5988161300635795,60,66,0.5384615384615384,7,60.15384615384615,204.0,16184.615384615385,20605.079215267673,Benign
10.10.10.30,10.10.10.10,6,51599,102,13,65.83864092826843,2015-10-20 15:42:27.369142,60.46153846153846,1.5988161300635795,60,66,0.5384615384615384,7,60.15384615384615,204.0,16184.615384615385,20605.079215267673,Benign
10.10.10.30,10.10.10.10,6,51600,102,6,46.23299598693848,2015-10-20 15:42:28.492377,61.0,2.23606797749979,60,66,0.16666666666666666,1,95.33333333333333,88.0,25509.333333333332,27539.442227870597,Benign
10.10.10.30,10.10.10.10,6,51601,102,6,45.34390711784363,2015-10-20 15:42:29.381697,61.0,2.23606797749979,60,66,0.16666666666666666,1,95.33333333333333,88.0,25509.333333333332,27539.442227870597,Benign
10.10.10.30,10.10.10.10,6,51602,102,6,44.22059202194214,2015-10-20 15:42:30.504967,61.0,2.23606797749979,60,66,0.16666666666666666,1,95.33333333333333,88.0,25509.333333333332,27539.442227870597,Benign
10.10.10.30,10.10.10.10,6,51603,102,6,43.33148908615112,2015-10-20 15:42:31.394070,61.0,2.23606797749979,60,66,0.16666666666666666,1,95.33333333333333,88.0,25509.333333333332,27539.442227870597,Benign
192.168.89.2,8.8.8.8,17,53790,53,1,0.0,2015-10-20 15:42:32.034411,69.0,0.0,69,69,27.0,27,64.0,,,,Benign
10.10.10.30,10.10.10.10,6,51604,102,13,65.69251799583435,2015-10-20 15:42:32.517226,60.46153846153846,1.5988161300635795,60,66,0.5384615384615384,7,60.15384615384615,204.0,16184.615384615385,20605.079215267673,Benign
10.10.10.30,10.10.10.10,6,51605,102,6,41.318500995635986,2015-10-20 15:42:33.407201,61.0,2.23606797749979,60,66,0.16666666666666666,1,95.33333333333333,88.0,25509.333333333332,27539.442227870597,Benign
10.10.10.30,10.10.10.10,6,51606,102,6,40.19564390182495,2015-10-20 15:42:34.530427,61.0,2.23606797749979,60,66,0.16666666666666666,1,95.33333333333333,88.0,25509.333333333332,27539.442227870597,Benign
10.10.10.30,10.10.10.10,6,51607,102,13,65.79269099235535,2015-10-20 15:42:35.419656,60.46153846153846,1.5988161300635795,60,66,0.5384615384615384,7,60.15384615384615,204.0,16184.615384615385,20605.079215267673,Benign
10.10.10.30,10.10.10.10,6,51608,102,6,38.18325209617615,2015-10-20 15:42:36.542892,61.0,2.23606797749979,60,66,0.16666666666666666,1,95.33333333333333,88.0,25509.333333333332,27539.442227870597,Benign
10.10.10.30,10.10.10.10,6,51609,102,13,65.78237104415894,2015-10-20 15:42:37.432085,60.46153846153846,1.5988161300635795,60,66,0.5384615384615384,7,60.15384615384615,204.0,16184.615384615385,20605.079215267673,Benign
10.10.10.30,10.10.10.10,6,51610,102,6,36.17041897773743,2015-10-20 15:42:38.555140,61.0,2.23606797749979,60,66,0.16666666666666666,1,95.33333333333333,88.0,25509.333333333332,27539.442227870597,Benign
10.10.10.30,10.10.10.10,6,51611,102,6,35.28162384033203,2015-10-20 15:42:39.444358,61.0,2.23606797749979,60,66,0.16666666666666666,1,95.33333333333333,88.0,25509.333333333332,27539.442227870597,Benign
10.10.10.30,10.10.10.10,6,51612,102,6,34.15761613845825,2015-10-20 15:42:40.567757,61.0,2.23606797749979,60,66,0.16666666666666666,1,95.33333333333333,88.0,25509.333333333332,27539.442227870597,Benign
10.10.10.30,10.10.10.10,6,51613,102,13,65.75923800468445,2015-10-20 15:42:41.457031,60.46153846153846,1.5988161300635795,60,66,0.5384615384615384,7,60.15384615384615,204.0,16184.615384615385,20605.079215267673,Benign
192.168.89.2,8.8.8.8,17,22969,53,1,0.0,2015-10-20 15:42:42.032142,69.0,0.0,69,69,27.0,27,64.0,,,,Benign
10.10.10.30,10.10.10.10,6,51614,102,6,32.14539289474487,2015-10-20 15:42:42.580166,61.0,2.23606797749979,60,66,0.16666666666666666,1,95.33333333333333,88.0,25509.333333333332,27539.442227870597,Benign
10.10.10.30,10.10.10.10,6,51615,102,13,65.74874186515808,2015-10-20 15:42:43.469386,60.46153846153846,1.5988161300635795,60,66,0.5384615384615384,7,60.15384615384615,204.0,16184.615384615385,20605.079215267673,Benign
10.10.10.30,10.10.10.10,6,51616,102,6,30.13286805152893,2015-10-20 15:42:44.592505,61.0,2.23606797749979,60,66,0.16666666666666666,1,95.33333333333333,88.0,25509.333333333332,27539.442227870597,Benign
10.10.10.30,10.10.10.10,6,51617,102,4,29.243762016296387,2015-10-20 15:42:45.481842,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
10.10.10.30,10.10.10.10,6,51618,102,4,28.121066093444824,2015-10-20 15:42:46.604493,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
10.10.10.30,10.10.10.10,6,51619,102,4,27.23196291923523,2015-10-20 15:42:47.494270,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
10.10.10.30,10.10.10.10,6,51620,102,4,26.10822296142578,2015-10-20 15:42:48.617479,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
10.10.10.30,10.10.10.10,6,51621,102,4,25.219156980514526,2015-10-20 15:42:49.506671,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
10.10.10.30,10.10.10.10,6,51622,102,4,24.095688104629517,2015-10-20 15:42:50.629916,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
10.10.10.30,10.10.10.10,6,51623,102,4,23.20681095123291,2015-10-20 15:42:51.519171,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
192.168.89.2,8.8.8.8,17,59171,53,1,0.0,2015-10-20 15:42:52.030249,69.0,0.0,69,69,27.0,27,64.0,,,,Benign
10.10.10.30,10.10.10.10,6,51624,102,4,22.08388090133667,2015-10-20 15:42:52.642352,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
10.10.10.30,10.10.10.10,6,51625,102,4,21.1939959526062,2015-10-20 15:42:53.531563,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
10.10.10.30,10.10.10.10,6,51626,102,4,20.07128882408142,2015-10-20 15:42:54.654782,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
10.10.10.30,10.10.10.10,6,51627,102,4,19.18166708946228,2015-10-20 15:42:55.543937,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
10.10.10.30,10.10.10.10,6,51628,102,11,35.53976011276245,2015-10-20 15:42:56.667219,60.54545454545455,1.7248787237282068,60,66,0.5454545454545454,6,56.72727272727273,172.0,12542.545454545454,16515.24767856351,Benign
10.10.10.30,10.10.10.10,6,51629,102,4,17.169606924057007,2015-10-20 15:42:57.556375,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
10.10.10.30,10.10.10.10,6,51630,102,11,35.52508783340454,2015-10-20 15:42:58.679763,60.54545454545455,1.7248787237282068,60,66,0.5454545454545454,6,56.72727272727273,172.0,12542.545454545454,16515.24767856351,Benign
10.10.10.30,10.10.10.10,6,51631,102,11,35.6418731212616,2015-10-20 15:42:59.568847,60.54545454545455,1.7248787237282068,60,66,0.5454545454545454,6,56.72727272727273,172.0,12542.545454545454,16515.24767856351,Benign
10.10.10.30,10.10.10.10,6,51632,102,4,14.034150123596191,2015-10-20 15:43:00.692083,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
10.10.10.30,10.10.10.10,6,51633,102,4,13.14494776725769,2015-10-20 15:43:01.581123,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
192.168.89.2,8.8.8.8,17,16767,53,1,0.0,2015-10-20 15:43:02.028374,69.0,0.0,69,69,27.0,27,64.0,,,,Benign
10.10.10.30,10.10.10.10,6,51634,102,4,12.021162986755371,2015-10-20 15:43:02.704539,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
10.10.10.30,10.10.10.10,6,51635,102,4,11.131650924682617,2015-10-20 15:43:03.593722,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
10.10.10.30,10.10.10.10,6,51636,102,4,10.008609056472778,2015-10-20 15:43:04.716950,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
10.10.10.30,10.10.10.10,6,51637,102,4,9.119318008422852,2015-10-20 15:43:05.606241,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
10.10.10.30,10.10.10.10,6,51638,102,11,35.985490798950195,2015-10-20 15:43:06.729206,60.54545454545455,1.7248787237282068,60,66,0.5454545454545454,6,56.72727272727273,172.0,12542.545454545454,16515.24767856351,Benign
10.10.10.30,10.10.10.10,6,51639,102,11,35.595953941345215,2015-10-20 15:43:07.618597,60.54545454545455,1.7248787237282068,60,66,0.5454545454545454,6,56.72727272727273,172.0,12542.545454545454,16515.24767856351,Benign
10.10.10.30,10.10.10.10,6,51640,102,4,5.983781099319458,2015-10-20 15:43:08.741823,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
10.10.10.30,10.10.10.10,6,51641,102,4,5.092461824417114,2015-10-20 15:43:09.633366,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
10.10.10.30,10.10.10.10,6,51642,102,4,3.9713261127471924,2015-10-20 15:43:10.754278,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
10.10.10.30,10.10.10.10,6,51643,102,4,3.0826010704040527,2015-10-20 15:43:11.643632,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
192.168.89.2,8.8.8.8,17,45348,53,1,0.0,2015-10-20 15:43:12.026497,69.0,0.0,69,69,27.0,27,64.0,,,,Benign
